Gas,Brake,Fuel,Gear,Rpms,SteerAngle,SpeedKmh,Velocity,AccG,WheelSlip,WheelLoad,WheelsPressure,WheelAngularSpeed,TyreWear,TyreDirtyLevel,TyreCoreTemperature,CamberRad,SuspensionTravel,DRS,TC,Heading,Pitch,Roll,CgHeight,CarDamage,NumberOfTyresOut,PitLimiterOn,Abs,Status,Session,CurrentTime,LastTime,BestTime,Split,CompletedLaps,Position,CurrentTimeValue,LastTimeValue,BestTimeValue,SessionTimeLeft,DistanceTraveled,IsInPit,CurrentSectorIndex,LastSectorTime,NumberOfLaps,TyreCompound,ReplayTimeMultiplier,NormalizedCarPosition,CarCoordinates,
1,0,30,4,6111,0,104.8474,6.522355:-0.001567274:28.38454:,-0.1282851:0.02495791:0.2910939:,0.02050187:0.03094962:0.158021:0.1598175:,2322.271:1818.325:3522.19:2797.972:,36.11746:34.61369:32.07033:31.94223:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.27116:99.24898:99.88506:99.8903:,0:0:0:0:,89.23415:79.83559:63.93958:63.13895:,0.008315154:0.002652047:-0.03319747:0.04183026:,0.128879:0.1207991:0.151401:0.1434413:,0,0.11,-0.2198347,0.00344596,0.006869001,0.4119139,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,0:49:172,1:35:536,1:35:536, ,2,1,49172,95536,95536,-4270968,6063.339,0,0,42848,5,Street,1,0.4227014,-10.54009:5.402735:-314.503:,
1,0,30,4,6237,0,106.9577,6.518056:0.01858236:28.98667:,-0.02228634:-0.08893774:0.3051151:,0.007482883:0.01618726:0.1621895:0.1598097:,1755.566:1458.751:2936.323:2933.893:,36.09105:34.59178:32.07072:31.94167:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.27115:99.24895:99.88459:99.88985:,0:0:0:0:,89.06906:79.69862:63.94197:63.13544:,0.00540429:0.001035801:-0.03762365:0.04106789:,0.1231713:0.1190377:0.1501275:0.1463294:,0,0.11,-0.2204462,0.003171009,0.00294335,0.4145684,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,0:49:388,1:35:536,1:35:536, ,2,1,49388,95536,95536,-4271185,6069.691,0,0,42848,5,Street,1,0.4252821,-9.135365:5.409592:-308.3089:,
1,0,30,4,6339,0,109.0953,6.638437:0.09592865:29.56804:,0.005477935:-0.06105481:0.2946854:,0.01218804:0.01046082:0.1339916:0.1338101:,883.1179:1098.229:3531.366:3488.663:,36.06422:34.57:32.07044:31.94158:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.27113:99.24893:99.88413:99.8894:,0:0:0:0:,88.90134:79.56248:63.94027:63.13489:,0.002606709:-0.004528138:-0.0438429:0.04304969:,0.1223243:0.1227415:0.1554229:0.1569819:,0,0.11,-0.2213502,0.00835643,-0.002580249,0.4091783,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,0:49:572,1:35:536,1:35:536, ,2,1,49572,95536,95536,-4271369,6075.211,0,0,42848,5,Street,1,0.4275248,-7.926572:5.413908:-302.9253:,
1,0,30,4,6463,0,111.1952,6.783747:-0.09607332:30.13325:,-0.003538553:0.04578834:0.299752:,0.01147085:0.01346483:0.1399602:0.1492637:,2046.877:1909.287:3412.633:3252.607:,36.03663:34.54784:32.06993:31.94162:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.27112:99.24892:99.88358:99.88885:,0:0:0:0:,88.72893:79.42403:63.93708:63.13515:,0.005359991:-0.001544081:-0.03374604:0.03470923:,0.1222105:0.1191661:0.1443192:0.143204:,0,0.11,-0.2214448,0.0003791023,0.002192805,0.4159412,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,0:49:788,1:35:536,1:35:536, ,2,1,49788,95536,95536,-4271585,6081.81,0,0,42848,5,Street,1,0.430209,-6.478444:5.410814:-296.484:,
1,0,30,4,6579,0,113.3159,6.910197:0.02544182:30.70876:,0.01228185:0.07584732:0.2996751:,0.01259217:0.008242945:0.1328892:0.1318107:,1732.306:1613.339:3735.955:3757.538:,36.00991:34.52634:32.0704:31.94259:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.2711:99.2489:99.88312:99.88839:,0:0:0:0:,88.56192:79.2896:63.94001:63.14121:,0.001760523:-0.002537184:-0.04200095:0.04111722:,0.1248484:0.1257223:0.1514207:0.1527856:,0,0.11,-0.2215725,0.005331512,-0.001703096,0.4087653,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,0:49:972,1:35:536,1:35:536, ,2,1,49972,95536,95536,-4271769,6087.545,0,0,42848,5,Street,1,0.4325392,-5.219917:5.401718:-290.8903:,
1,0,30,4,6732,0,115.3654,7.042212:-0.09943793:31.26243:,0.002871759:-0.1271958:0.2652073:,0.01309382:0.009690459:0.1650638:0.1669796:,1463.031:1478.751:2635.506:2619.176:,35.98285:34.5047:32.07119:31.94393:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.27109:99.24889:99.8826:99.88788:,0:0:0:0:,88.3928:79.15439:63.94496:63.14955:,0.001891105:-0.00524761:-0.0358798:0.03632238:,0.1166841:0.119203:0.1455624:0.1450306:,0,0.11,-0.2214797,-0.0009960865,0.0009079811,0.4186769,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,0:50:188,1:35:536,1:35:536, ,2,1,50188,95536,95536,-4271985,6094.398,0,0,42848,5,Street,1,0.4353209,-3.714147:5.399138:-284.2015:,
1,0,30,4,6827,0,117.4691,7.168677:0.05798455:31.83305:,-0.003164355:0.2319853:0.2935183:,0.003002749:0.003394513:0.134311:0.1314479:,2159.964:2104.475:3591.418:3623.791:,35.95665:34.4838:32.07227:31.94536:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.27107:99.24887:99.8821:99.88737:,0:0:0:0:,88.22905:79.02373:63.95172:63.15849:,0:0.000690534:-0.04224017:0.04246541:,0.1344722:0.1336572:0.1556691:0.1550526:,0,0.11,-0.2213564,0.006405978,0.002360954,0.4021769,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,0:50:368,1:35:536,1:35:536, ,2,1,50368,95536,95536,-4272166,6100.218,0,0,42848,5,Street,1,0.437688,-2.435489:5.380602:-278.5269:,
1,0,30,4,7022,0,119.4158,7.284629:0.02755715:32.36127:,-0.005382918:-0.1836841:0.3178434:,0.01068778:0.01056802:0.2072825:0.2095797:,1954.22:1894.404:2687.714:2602.224:,35.93051:34.46287:32.07462:31.94812:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.27106:99.24886:99.88158:99.88686:,0:0:0:0:,88.06568:78.89294:63.96634:63.17575:,0.003588122:-0.002629476:-0.03661337:0.03622376:,0.1228047:0.1218481:0.1448834:0.1457262:,0,0.11,-0.2215675,0.00178241,0.0003519944,0.4156775,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,0:50:580,1:35:536,1:35:536, ,2,1,50580,95536,95536,-4272378,6107.187,0,0,42848,5,Street,1,0.44052,-0.9045393:5.405569:-271.7266:,
1,0,30,4,7072,0,121.5801,7.422257:0.02271824:32.94654:,0.007202081:0.08404071:0.3205174:,0.01213649:0.009405041:0.1422258:0.1420245:,1974.409:2210.07:3467.73:3505.067:,35.90437:34.44206:32.07627:31.9503:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.27104:99.24885:99.88102:99.88631:,0:0:0:0:,87.90232:78.76289:63.9767:63.18935:,0.0004882813:-0.005694297:-0.03624515:0.03622376:,0.1236294:0.1273486:0.146963:0.147527:,0,0.11,-0.2217036,0.004652959,-0.0003800934,0.4109654,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,0:50:764,1:35:536,1:35:536, ,2,1,50764,95536,95536,-4272562,6113.34,0,0,42848,5,Street,1,0.4430196,0.4467079:5.404471:-265.7237:,
1,0,30,4,7210,0,123.583,7.615586:-0.02329822:33.4732:,0.03049587:-0.06433674:0.3229324:,0.0175945:0.01278642:0.1709942:0.1665909:,1806.87:1881.04:3044.785:3282.622:,35.8789:34.42178:32.0787:31.95332:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.271:99.24881:99.88049:99.88577:,0:0:0:0:,87.74313:78.63615:63.99191:63.20827:,0.001655843:-0.00605942:-0.04004025:0.03649268:,0.1184483:0.1217224:0.1445712:0.1467325:,0,0.11,-0.2262029,0.002168914,-0.001127089,0.4156561,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,0:50:980,1:35:536,1:35:536, ,2,1,50980,95536,95536,-4272779,6120.686,0,0,42848,5,Street,1,0.4460006,2.067157:5.413646:-258.558:,
1,0,30,4,7288,0,125.6309,7.855496:0.06336675:34.00176:,0.05551897:0.1628573:0.2765446:,0.01635309:0.006098208:0.1249578:0.1283659:,1350.193:1514.814:3594.83:3826.648:,35.85386:34.40202:32.08098:31.95673:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.27097:99.24879:99.87995:99.88524:,0:0:0:0:,87.58661:78.5126:64.00612:63.22954:,0:-0.004284654:-0.04240781:0.03834875:,0.1266146:0.1297192:0.1496736:0.15423:,0,0.11,-0.2295592,0.006053016,-0.004346218,0.407855,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,0:51:168,1:35:536,1:35:536, ,2,1,51168,95536,95536,-4272966,6127.188,0,0,42848,5,Street,1,0.448642,3.518416:5.410132:-252.2217:,
1,0,30,4,7415,0,127.598,8.03193:-0.08978206:34.52172:,0.01228786:0.09484106:0.3334926:,0.01467346:0.01131316:0.1368811:0.1466719:,2040.676:2061.503:3857.049:3756.886:,35.82824:34.38192:32.08314:31.96019:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.27094:99.24879:99.87936:99.88463:,0:0:0:0:,87.4265:78.38699:64.0196:63.25119:,0.003088163:-0.004114334:-0.03400299:0.03499149:,0.1234547:0.1245857:0.1434769:0.143533:,0,0.11,-0.2289018,0.00101832,0.0008820163,0.4134464,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,0:51:384,1:35:536,1:35:536, ,2,1,51384,95536,95536,-4273181,6134.773,0,0,42848,5,Street,1,0.4517244,5.232547:5.405217:-244.8295:,
1,0,30,4,7522,0,129.5667,8.154202:0.02117583:35.05484:,0.002906419:0.05752261:0.2911729:,0.01173713:0.01049249:0.1355613:0.1322775:,1749.843:1731.75:3542.955:3541.573:,35.80336:34.36211:32.08661:31.96426:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.27092:99.24876:99.87885:99.88412:,0:0:0:0:,87.27102:78.26318:64.04129:63.27661:,0.0024657:-0.002949964:-0.04094139:0.03968278:,0.1241994:0.1245236:0.1502969:0.1515632:,0,0.11,-0.228609,0.004299959,-0.001767598,0.4102011,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,0:51:568,1:35:536,1:35:536, ,2,1,51568,95536,95536,-4273365,6141.342,0,0,42848,5,Street,1,0.4543937,6.720903:5.399884:-238.4338:,
1,0,30,4,7635,0,131.4957,8.274864:-0.02075815:35.57693:,-0.00541338:-0.07421039:0.2873244:,0.01826517:0.01647479:0.1372023:0.1393551:,1585.105:1595.356:3470.007:3343.425:,35.77834:34.34234:32.09021:31.96838:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.27091:99.24876:99.8783:99.88358:,0:0:0:0:,87.11459:78.13963:64.06379:63.3024:,0.003936652:-0.005050826:-0.03872623:0.03944166:,0.1175502:0.1185808:0.1490703:0.1478887:,0,0.11,-0.2285884,0.002551645,-0.001043495,0.4151773,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,0:51:780,1:35:536,1:35:536, ,2,1,51780,95536,95536,-4273577,6149.02,0,0,42848,5,Street,1,0.457514,8.460602:5.404022:-230.9548:,
1,0,30,4,7727,0,133.3733,8.395332:0.0224319:36.08437:,-0.008601047:0.2172676:0.2712347:,0.006928147:0.008296633:0.1173162:0.1176273:,1981.085:2020.262:3992.803:3915.619:,35.75367:34.32286:32.09345:31.9721:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.27089:99.24873:99.87772:99.883:,0:0:0:0:,86.96043:78.01788:64.08405:63.32565:,0.00185932:0:-0.0397953:0.04064029:,0.1321665:0.1302535:0.1516068:0.1504463:,0,0.11,-0.2285681,0.004826067,0.0008219725,0.405612,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,0:51:968,1:35:536,1:35:536, ,2,1,51968,95536,95536,-4273764,6155.928,0,0,42848,5,Street,1,0.4603221,10.02617:5.392474:-224.2269:,
1,0,30,4,7894,0,135.1187,8.505189:-0.03854547:36.55658:,-0.004165031:-0.1512807:0.2795919:,0.007120279:0.009232523:0.1751263:0.1754703:,1328.28:1488.611:2728.713:2755.653:,35.72906:34.30341:32.09769:31.97673:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.27087:99.24872:99.87716:99.88245:,0:0:0:0:,86.80663:77.89628:64.1106:63.35459:,0.003686445:-0.002100177:-0.03613478:0.03596113:,0.1233448:0.1209594:0.1448897:0.1452606:,0,0.11,-0.2286735,0.0007837171,9.793529E-05,0.4165006,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,0:52:184,1:35:536,1:35:536, ,2,1,52184,95536,95536,-4273982,6163.977,0,0,42848,5,Street,1,0.4635921,11.8503:5.40383:-216.386:,
1,0,30,4,7936,0,137.0081,8.631155:0.006827024:37.06616:,-0.005055878:0.2558442:0.2771271:,0.009510438:0.00926644:0.1144231:0.1182949:,2547.555:2364.22:4248.365:4066.852:,35.7047:34.28432:32.1012:31.98074:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.27086:99.2487:99.87659:99.88188:,0:0:0:0:,86.65434:77.77703:64.13251:63.37959:,0.001291871:0.0009765625:-0.03786217:0.03930538:,0.1342197:0.1320647:0.1493614:0.1482353:,0,0.11,-0.2286294,0.003985993,0.002912181,0.4048266,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,0:52:368,1:35:536,1:35:536, ,2,1,52368,95536,95536,-4274167,6170.928,0,0,42848,5,Street,1,0.4664147,13.42568:5.390212:-209.6167:,
1,0,30,4,8104,0,138.6541,8.728404:-0.01580429:37.51295:,-0.001243178:-0.1649491:0.208321:,0.00957366:0.01019378:0.1812309:0.1807939:,1872.797:2045.696:2281.022:2326.665:,35.68071:34.26532:32.10605:31.98594:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.27084:99.24869:99.87604:99.88133:,0:0:0:0:,86.50441:77.65823:64.1628:63.4121:,0.002183661:-0.003588122:-0.0372734:0.03631417:,0.1220333:0.1219108:0.145044:0.1458611:,0,0.11,-0.228823,0.0001501172,-0.001421627,0.4163914,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,0:52:588,1:35:536,1:35:536, ,2,1,52588,95536,95536,-4274386,6179.348,0,0,42848,5,Street,1,0.4698353,15.33458:5.408169:-201.4151:,
1,0,30,4,8138,0,140.482,8.848544:0.1049665:38.00617:,-0.0042147:0.1648566:0.2428616:,0.008453581:0.003549417:0.1179922:0.1222597:,2079.821:1715.814:3629.531:3446.657:,35.65701:34.24679:32.11005:31.99052:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.27083:99.24867:99.87548:99.88077:,0:0:0:0:,86.35632:77.54243:64.18782:63.44075:,0.0007720405:0:-0.0417318:0.04175322:,0.1296529:0.1293798:0.1527627:0.1527262:,0,0.11,-0.2289796,0.006459094,-0.001659548,0.4063854,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,0:52:776,1:35:536,1:35:536, ,2,1,52776,95536,95536,-4274571,6186.639,0,0,42848,5,Street,1,0.4727961,16.98672:5.407186:-194.3168:,
0,0,30,1,7685,0,141.0709,8.954505:-0.02297785:38.14955:,0.03871752:-0.1173552:-0.05279303:,0.01640984:0.005625743:0.01969924:0.05164851:,1160.102:1409.733:2858.053:2782.967:,35.63361:34.22861:32.11232:31.99372:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.27078:99.24864:99.87515:99.88041:,0:0:0:0:,86.21008:77.42884:64.20197:63.46078:,0:-0.004796607:-0.03574996:0.03406079:,0.1241903:0.1271091:0.1412796:0.1437545:,0,0.11,-0.2333299,-0.001695204,-0.004039013,0.4166317,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,0:52:988,1:35:536,1:35:536, ,2,1,52988,95536,95536,-4274786,6194.94,0,0,42848,5,Street,1,0.4761706,18.87645:5.42443:-186.2297:,
0,0,30,5,6468,0,140.6784,9.028608:-0.0842298:38.01993:,0.05269163:0.147699:0.08942647:,0.00999742:0.01009571:0.07262311:0.07905246:,2141.63:2178.649:3157.936:3487.583:,35.61062:34.21114:32.10512:31.98868:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.27076:99.24863:99.87505:99.8802:,0:0:0:0:,86.06636:77.31963:64.15698:63.42926:,-0.003275492:-0.000345267:-0.03873085:0.03368769:,0.138895:0.1417201:0.1407464:0.1428885:,0,0.11,-0.2354043,-0.008232898,-0.002400867,0.4086337,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,0:53:176,1:35:536,1:35:536, ,2,1,53176,95536,95536,-4274973,6202.291,0,0,42848,5,Street,1,0.4791584,20.56573:5.403562:-179.0726:,
1,0,30,5,6486,0.005130667,142.0522,9.17316:-0.004835418:38.37786:,0.01030586:-0.06280412:0.2063761:,0.004235453:0.006398523:0.1343794:0.1373271:,1744.278:1790.662:2827.136:2830.191:,35.58813:34.19422:32.10373:31.98895:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.27074:99.24861:99.87458:99.87971:,0:0:0:0:,85.92583:77.21386:64.14834:63.43093:,0:-0.002367032:-0.03705524:0.03657916:,0.1290693:0.1300818:0.1462822:0.1481262:,0,0.11,-0.2352778,-0.000924791,-0.001426912,0.4115105,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,0:53:364,1:35:536,1:35:536, ,2,1,53364,95536,95536,-4275162,6209.668,0,0,42848,5,Street,1,0.4821539,22.27475:5.401005:-171.8999:,
1,0,30,5,6553,0,143.5123,9.219338:-0.03651654:38.7838:,-0.02694329:-0.1306337:0.1497931:,0.006283832:0.01704793:0.1405704:0.1400622:,1768.663:1796.564:2374.139:2295.681:,35.56516:34.17648:32.10656:31.99236:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.27072:99.24858:99.87408:99.87922:,0:0:0:0:,85.78224:77.10303:64.16597:63.45222:,0.003435365:-0.002804963:-0.03705845:0.03814611:,0.1218482:0.1207374:0.1476072:0.1460595:,0,0.11,-0.23143,-0.0004905457,0.002208228,0.4163022,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,0:53:588,1:35:536,1:35:536, ,2,1,53588,95536,95536,-4275384,6218.549,0,0,42848,5,Street,1,0.485762,24.33455:5.401154:-163.261:,
1,0,30,5,6593,0,144.9837,9.239078:0.1317326:39.19895:,-0.02960152:0.1157493:0.2172193:,0.002645102:0.0105144:0.1092352:0.1034703:,1292.914:1333.943:3727.379:3636.8:,35.54282:34.15902:32.11012:31.99569:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.27071:99.24856:99.87357:99.87872:,0:0:0:0:,85.64262:76.9939:64.18823:63.47309:,0.002674427:0.001337213:-0.04635359:0.04756368:,0.1353967:0.1314965:0.1611911:0.158208:,0,0.11,-0.2304642,0.006558976,0.001314373,0.40172,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,0:53:776,1:35:536,1:35:536, ,2,1,53776,95536,95536,-4275572,6226.083,0,0,42848,5,Street,1,0.4888247,26.06984:5.394038:-155.9326:,
1,0,30,5,6673,0,146.3906,9.316193:-0.03152325:39.58248:,0.00222918:0.01341827:0.2033598:,0.01233505:0.006915884:0.127312:0.1265082:,2161.498:1830.293:2998.1:3091.302:,35.5198:34.14105:32.11388:31.99961:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.27069:99.24854:99.87301:99.87816:,0:0:0:0:,85.49875:76.88155:64.21174:63.49757:,0.001035801:-0.002489756:-0.03643709:0.03640763:,0.1233338:0.1248223:0.1448506:0.1434978:,0,0.11,-0.2313496,0.0004061297,0.0001570528,0.4146748,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,0:53:964,1:35:536,1:35:536, ,2,1,53964,95536,95536,-4275762,6233.682,0,0,42848,5,Street,1,0.4919127,27.81194:5.406674:-148.5337:,
1,0,30,5,6744,0,147.8061,9.417706:-0.006141199:39.96254:,0.005122788:-0.03884114:0.2078009:,0.007993942:0.01066193:0.1317581:0.1327683:,1751.099:2027.41:3025.797:2901.453:,35.4971:34.12336:32.1176:32.00381:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.27067:99.24852:99.8725:99.87766:,0:0:0:0:,85.3569:76.771:64.23502:63.52382:,0.003686445:-0.002826133:-0.03665731:0.0366817:,0.1256016:0.1236942:0.1457486:0.1464542:,0,0.11,-0.2316563,0.001151935,0.0004445385,0.4136543,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,0:54:184,1:35:536,1:35:536, ,2,1,54184,95536,95536,-4275980,6242.667,0,0,42848,5,Street,1,0.4955637,29.87154:5.405852:-139.7881:,
1,0,30,5,6802,0,149.2155,9.507065:0.1286859:40.3435:,8.761138E-05:-0.01476756:0.2051107:,0.004896896:0.004038822:0.1247885:0.1252978:,1418.822:1635.466:3092.738:3118.503:,35.47501:34.10618:32.122:32.00866:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.27066:99.24851:99.872:99.87715:,0:0:0:0:,85.21885:76.66364:64.26248:63.55413:,0:-0.001983408:-0.04157004:0.04000301:,0.1284933:0.1284702:0.1504825:0.1513278:,0,0.11,-0.231695,0.004540587,-0.002934188,0.4095454,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,0:54:376,1:35:536,1:35:536, ,2,1,54376,95536,95536,-4276173,6250.588,0,0,42848,5,Street,1,0.4987831,31.68799:5.416626:-132.08:,
1,0,30,5,6876,0,150.6197,9.604944:-0.1738081:40.721:,0.00499402:0.04172153:0.249971:,0.005785366:0.002601011:0.130092:0.1358842:,1837.107:1688.258:3346.26:3213.064:,35.45176:34.08811:32.12504:32.01231:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.27064:99.24849:99.87137:99.87653:,0:0:0:0:,85.07348:76.5507:64.28149:63.57696:,0.001291871:-0.001891105:-0.02948857:0.0312131:,0.1259654:0.1263092:0.1366073:0.1366823:,0,0.11,-0.2316498,-0.002630753,0.0004344041,0.4175215,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,0:54:568,1:35:536,1:35:536, ,2,1,54568,95536,95536,-4276364,6258.574,0,0,42848,5,Street,1,0.5020278,33.52102:5.412246:-124.3035:,
1,0,30,5,6928,0,152.0049,9.689908:0.02966739:41.09668:,-0.003580451:-0.01201265:0.1841831:,0.006691535:0.01089493:0.1248384:0.1255766:,1810.655:2150.139:3117.898:2955.56:,35.43029:34.07145:32.12994:32.01753:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.27062:99.24847:99.87089:99.87605:,0:0:0:0:,84.93935:76.44656:64.3121:63.60958:,0.002783632:-0.002183661:-0.04094867:0.04161878:,0.1285092:0.1267146:0.1533499:0.1530988:,0,0.11,-0.231584,0.002434495,-0.0008584156,0.408205,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,0:54:784,1:35:536,1:35:536, ,2,1,54784,95536,95536,-4276582,6267.653,0,0,42848,5,Street,1,0.5057148,35.60474:5.398832:-115.4695:,
1,0,30,5,6993,0,153.4183,9.782708:0.02869136:41.47816:,-0.002316091:-0.03031499:0.1781597:,0.01133066:0.01032222:0.1254174:0.127282:,1902.306:1968.995:2890.808:2877.956:,35.40787:34.05428:32.13496:32.02312:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.27061:99.24847:99.87034:99.8755:,0:0:0:0:,84.79919:76.33923:64.34351:63.64454:,0.004186143:-0.004488475:-0.0364698:0.03772809:,0.1237031:0.1248613:0.1479344:0.1474906:,0,0.11,-0.2315875,0.001596596,0.0005692193,0.4131093,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,0:54:972,1:35:536,1:35:536, ,2,1,54972,95536,95536,-4276770,6275.626,0,0,42848,5,Street,1,0.5089538,37.43452:5.405195:-107.7092:,
1,0,30,5,7053,0,154.8015,9.87101:-0.02681642:41.85211:,-0.001812682:0.007970552:0.2011222:,0.008175382:0.01210319:0.1219482:0.1211243:,1839.222:1976.958:3254.993:3232.214:,35.38584:34.03716:32.13956:32.02813:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.27059:99.24844:99.86979:99.87495:,0:0:0:0:,84.6615:76.23225:64.37224:63.67582:,0.004228643:-0.002128369:-0.03480186:0.03534747:,0.1250592:0.1227653:0.1442728:0.1449895:,0,0.11,-0.2315561,0.0009418291,0.000788288,0.4142542,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,0:55:160,1:35:536,1:35:536, ,2,1,55160,95536,95536,-4276956,6283.667,0,0,42848,5,Street,1,0.5122198,39.28048:5.404091:-99.88322:,
1,0,30,5,7109,-0.02304852,156.139,9.968194:0.0312993:42.2109:,0.04850763:0.04999554:0.1873152:,0.04890634:0.03824347:0.1193293:0.1140895:,1454.441:1787.843:2999.626:3386.32:,35.36474:34.02081:32.14457:32.03357:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.27056:99.24842:99.86926:99.87443:,0:0:0:0:,84.52961:76.13004:64.40357:63.7098:,0.00119604:-0.002652047:-0.03892279:0.03708901:,0.126339:0.1272134:0.1482452:0.1492183:,0,0.11,-0.2320221,0.002387096,-0.003356674,0.4112477,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,0:55:372,1:35:536,1:35:536, ,2,1,55372,95536,95536,-4277171,6292.816,0,0,42848,5,Street,1,0.5159374,41.37992:5.400455:-90.97898:,
1,0,30,5,7171,0,157.4866,10.19915:0.02482787:42.54073:,0.07037576:-0.07479014:0.1801175:,0.0258036:0.00874606:0.1166881:0.1262718:,1361.668:1517.373:2990.739:3096.089:,35.34389:34.00568:32.14973:32.03986:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.2705:99.24838:99.86872:99.87387:,0:0:0:0:,84.39928:76.03553:64.43583:63.74913:,0.002489756:-0.005736014:-0.03898707:0.03705845:,0.1215396:0.1243572:0.1470859:0.1494742:,0,0.11,-0.2394312,0.001914909,-0.001109782,0.4139571,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,0:55:564,1:35:536,1:35:536, ,2,1,55564,95536,95536,-4277361,6301.174,0,0,42848,5,Street,1,0.5193332,43.31312:5.405554:-82.84779:,
1,0,30,5,7226,0,158.8017,10.41239:0.04010412:42.86505:,0.04561662:0.09902208:0.2007285:,0.0163116:0.007832267:0.1065601:0.1172729:,1534.609:1529.515:3470.837:3263.13:,35.32302:33.99014:32.15437:32.04623:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.27045:99.24836:99.86816:99.87329:,0:0:0:0:,84.2689:75.93839:64.46481:63.78891:,0:-0.004746641:-0.03897789:0.03685357:,0.1271987:0.1314646:0.1460073:0.1506361:,0,0.11,-0.2405168,0.002769483,-0.003304927,0.4100332,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,0:55:784,1:35:536,1:35:536, ,2,1,55784,95536,95536,-4277582,6310.834,0,0,42848,5,Street,1,0.5232576,45.57889:5.40376:-73.45704:,
